tblidx	wszName	Type
8080110	無敵練武服（下）	ITEM_DATA
8080111	在天下第一武道會中締造最佳成績者的專屬服飾。在格鬥\n、氣功等各方面表現都很優秀。用一句話說就是一件無敵的衣服，不過很難期待有其它特殊效果。\n的衣服，不過很難期待有其它特殊效果。	ITEM_DATA
8080120	無敵練武服（鞋子）	ITEM_DATA
8080121	在天下第一武道會中締造最佳成績者的專屬服飾。在格鬥\n、氣功等各方面表現都很優秀。用一句話說就是一件無敵的衣服，不過很難期待有其它特殊效果。\n的衣服，不過很難期待有其它特殊效果。	ITEM_DATA
8080130	冰霜練武服（上）	ITEM_DATA
8080131	在天下第一武道會中締造最佳成績者的專屬服飾。使人的\n理性像冰塊般冷靜的服裝。展現出不論何時總是冷靜迎戰的氣功師意志，對於氣功攻擊的防禦力很強。\n的氣功師意志，對於氣功攻擊的防禦力很強。	ITEM_DATA
8080140	冰霜練武服（下）	ITEM_DATA
8080141	在天下第一武道會中締造最佳成績者的專屬服飾。使人的\n理性像冰塊般冷靜的服裝。展現出不論何時總是冷靜迎戰的氣功師意志，對於氣功攻擊的防禦力很強。\n的氣功師意志，對於氣功攻擊的防禦力很強。	ITEM_DATA
8080150	冰霜練武服（鞋子）	ITEM_DATA
8080151	在天下第一武道會中締造最佳成績者的專屬服飾。使人的\n理性像冰塊般冷靜的服裝。展現出不論何時總是冷靜迎戰的氣功師意志，對於氣功攻擊的防禦力很強。\n的氣功師意志，對於氣功攻擊的防禦力很強。	ITEM_DATA
8080160	烈焰練武服（上)	ITEM_DATA
8080161	獻給在天下第一中締造最高紀錄者的服飾。印有炙熱太陽\n的練武服。紅色象徵武道家華麗且大膽的戰鬥。衣服也設計成可以抵抗直接性的攻擊。\n計成可以抵抗直接性的攻擊。	ITEM_DATA
8080170	烈焰練武服（下)	ITEM_DATA
8080171	獻給在天下第一中締造最高紀錄者的服飾。印有炙熱太陽\n的練武服。紅色象徵武道家華麗且大膽的戰鬥。衣服也設計成可以抵抗直接性的攻擊。\n計成可以抵抗直接性的攻擊。	ITEM_DATA
8080180	烈焰練武服（鞋子)	ITEM_DATA
8080181	獻給在天下第一中締造最高紀錄者的服飾。印有炙熱太陽\n的練武服。紅色象徵武道家華麗且大膽的戰鬥。衣服也設計成可以抵抗直接性的攻擊。\n計成可以抵抗直接性的攻擊。	ITEM_DATA
8080190	深淵練武服（上）	ITEM_DATA
8080191	在天下第一武道會中締造最佳成績者的專屬服飾。防禦力\n本身並不太好。不過幫助戰鬥的功能十分地齊全。選擇該服飾的人，很難了解他們的戰鬥方法。\n服飾的人，很難了解他們的戰鬥方法。	ITEM_DATA
8080200	深淵練武服（下）	ITEM_DATA
8080201	在天下第一武道會中締造最佳成績者的專屬服飾。防禦力\n本身並不太好。不過幫助戰鬥的功能十分地齊全。選擇該服飾的人，很難了解他們的戰鬥方法。\n服飾的人，很難了解他們的戰鬥方法。	ITEM_DATA
8080210	深淵練武服（鞋子）	ITEM_DATA
8080211	在天下第一武道會中締造最佳成績者的專屬服飾。防禦力\n本身並不太好。不過幫助戰鬥的功能十分地齊全。選擇該服飾的人，很難了解他們的戰鬥方法。\n服飾的人，很難了解他們的戰鬥方法。	ITEM_DATA
8085010	達人驚訝魔衣（上）EX	ITEM_DATA
8085011	就像火燒般的設計，讓看到的人無法轉移視線的俐落服飾\n。看起來特別高貴。	ITEM_DATA
8085020	達人驚訝魔衣（下）EX	ITEM_DATA
8085021	就像火燒般的設計，讓看到的人無法轉移視線的俐落服飾\n。看起來特別高貴。	ITEM_DATA
8085030	達人驚訝魔衣（鞋子）EX	ITEM_DATA
8085031	就像火燒般的設計，讓看到的人無法轉移視線的俐落鞋子\n。看起來特別高貴。	ITEM_DATA
8085040	高級舒適魔衣（上）EX	ITEM_DATA
8085041	使用最薄的厚度提高防禦力就跟沒穿上衣服般舒適的上衣\n。聽說還可以當成睡衣穿著睡覺。	ITEM_DATA
8085050	高級舒適魔衣（下）EX	ITEM_DATA
8085051	使用最薄的厚度提高防禦力就跟沒穿上衣服般舒適的褲子\n。聽說還可以當成睡衣穿著睡覺。	ITEM_DATA
8085060	高級舒適魔衣（鞋子）EX	ITEM_DATA
8085061	使用最薄的厚度提高防禦力就跟沒穿上衣服般舒適的鞋子\n。聽說還可以當成睡衣穿著睡覺。	ITEM_DATA
8085070	入門款驚訝魔衣（上）EX	ITEM_DATA
8085071	強調古董設計的奢華上衣。對魔人來說似乎已經過時了，\n但是拿來當作高級的入門用品再適合不過了。	ITEM_DATA
8085080	入門款驚訝魔衣（下）EX	ITEM_DATA
8085081	強調古董設計的奢華上衣。對魔人來說似乎已經過時了，\n但是拿來當作高級的入門用品再適合不過了。	ITEM_DATA
8085090	入門款驚訝魔衣（鞋子）EX	ITEM_DATA
8085091	強調古董設計的奢華上衣。對魔人來說似乎已經過時了，\n但是拿來當作高級的入門用品再適合不過了。	ITEM_DATA
8085100	絲絨舒適服（上）EX	ITEM_DATA
8085101	用絲絨衣料製作的舒適便利上衣。穿著時非常合身，有時\n候會穿到忘記。	ITEM_DATA
8085110	絲絨舒適服（下）EX	ITEM_DATA
8085111	用絲絨衣料製作的舒適便利褲子。穿著時非常合身，有時\n候會穿到忘記。	ITEM_DATA
8085120	絲絨舒適服（鞋子）EX	ITEM_DATA
8085121	用絲絨衣料製作的舒適便利鞋子。穿著時非常合腳，有時\n候會穿到忘記。	ITEM_DATA
8085130	太空驚訝魔衣（上）EX	ITEM_DATA
8085131	非常出色的炫光設計。是根據賽亞人戰鬥服來改造的魔人\n戰鬥服。	ITEM_DATA
8085140	太空驚訝魔衣（下）EX	ITEM_DATA
8085141	非常出色的炫光設計。是根據賽亞人戰鬥褲來改造的魔人\n戰鬥服。	ITEM_DATA
8085150	太空驚訝魔衣（鞋子）EX	ITEM_DATA
8085151	非常出色的炫光設計。是根據賽亞人戰鬥鞋來改造的魔人\n戰鬥靴。	ITEM_DATA
8085160	英雄無敵魔衣（上）EX	ITEM_DATA
8085161	受到地球人喜愛的英雄電影影響，利用魔人的快樂能量做\n成的戰鬥服。	ITEM_DATA
8085170	英雄無敵魔衣（下）EX	ITEM_DATA
8085171	受到地球人喜愛的英雄電影影響，利用魔人的快樂能量做\n成的戰鬥褲。	ITEM_DATA
8085180	英雄無敵魔衣（鞋子）EX	ITEM_DATA
8085181	受到地球人喜愛的英雄電影影響，利用魔人的快樂能量做\n成的戰鬥鞋。	ITEM_DATA
8085190	靈魂樂活衣（上）EX	ITEM_DATA
8085191	只要瞥一眼，會引發錯覺，以為正與巨大的眼睛對看，所\n以必須小心。	ITEM_DATA
8085200	靈魂樂活衣（下）EX	ITEM_DATA
8085201	只要瞥一眼，會引發錯覺，以為正與巨大的眼睛對看，所\n以必須小心。	ITEM_DATA
8085210	靈魂樂活衣（鞋子）EX	ITEM_DATA
8085211	只要瞥一眼，會引發錯覺，以為正與巨大的眼睛對看，所\n以必須小心。	ITEM_DATA
8085220	舒適魔衣特製版（上）EX	ITEM_DATA
8085221	使對方感到舒適自在後而大意鬆懈的設計。	ITEM_DATA
8085230	舒適魔衣特製版（下）EX	ITEM_DATA
8085231	使對方感到舒適自在後而大意鬆懈的設計。	ITEM_DATA
8085240	舒適魔衣特製版（鞋子）EX	ITEM_DATA
8085241	使對方感到舒適自在後而大意鬆懈的設計。	ITEM_DATA
8085250	終極享樂套裝 (上)EX	ITEM_DATA
8085251	只要穿上就覺得很快樂，甚麼事情都做得到。膠囊公司專\n為魔人量身打造的服裝。	ITEM_DATA
8085260	終極享樂套裝 (下) EX	ITEM_DATA
8085261	只要穿上就覺得很快樂，甚麼事情都做得到。膠囊公司專\n為魔人量身打造的服裝。	ITEM_DATA
8085270	終極享樂套裝 (鞋子) EX	ITEM_DATA
8085271	只要穿上就覺得很快樂，甚麼事情都做得到。膠囊公司專\n為魔人量身打造的服裝。	ITEM_DATA
8085280	終極歡樂套裝 (上)EX	ITEM_DATA
8085281	膠囊公司特製的終極魔人幸福裝0號，穿上時可以感受快\n樂跟幸福。	ITEM_DATA
8085290	終極歡樂套裝 (下) EX	ITEM_DATA
8085291	膠囊公司特製的終極魔人幸福裝0號，穿上時可以感受快\n樂跟幸福。	ITEM_DATA
8085300	終極歡樂套裝 (鞋子) EX	ITEM_DATA
8085301	膠囊公司特製的終極魔人幸福裝0號，穿上時可以感受快\n樂跟幸福。	ITEM_DATA
8085310	驚訝魔衣DD皮（上）EX	ITEM_DATA
8085311	 	ITEM_DATA
8085320	驚訝魔衣DD皮（下）EX	ITEM_DATA
8085321	 	ITEM_DATA
8085330	驚訝魔衣DD皮（鞋子）EX	ITEM_DATA
8085331	 	ITEM_DATA
8085340	舒適魔衣DD皮（上）EX	ITEM_DATA
8085341	 	ITEM_DATA
8085350	舒適魔衣DD皮（下）EX	ITEM_DATA
8085351	 	ITEM_DATA
8085360	舒適魔衣DD皮（鞋子）EX	ITEM_DATA
8085361	 	ITEM_DATA
8085370	驚訝風暴魔衣（上）EX	ITEM_DATA
8085371	 	ITEM_DATA
8085380	驚訝風暴魔衣（下）EX	ITEM_DATA
8085381	 	ITEM_DATA
8085390	驚訝風暴魔衣（鞋子）EX	ITEM_DATA
8085391	 	ITEM_DATA
8085400	舒適魔衣水晶版（上）EX	ITEM_DATA
8085401	 	ITEM_DATA
8085410	舒適魔衣水晶版（下）EX	ITEM_DATA
8085411	 	ITEM_DATA
8085420	舒適魔衣水晶版（鞋子）EX	ITEM_DATA
8085421	 	ITEM_DATA
8120010	天下第一迷你史考特#01	ITEM_DATA
8120011	為了強悍的小孩所製作的迷你史考特。成人也能夠使用。	ITEM_DATA
8120020	天下第一迷你史考特#02	ITEM_DATA
8120021	為了強悍的小孩所製作的迷你史考特。成人也能夠使用。	ITEM_DATA
8120030	天下第一迷你史考特#03	ITEM_DATA
8120031	為了強悍的小孩所製作的迷你史考特。成人也能夠使用。	ITEM_DATA
8120040	天下第一迷你史考特#04	ITEM_DATA
8120041	為了強悍的小孩所製作的迷你史考特。成人也能夠使用。	ITEM_DATA
8120050	天下第一迷你史考特#05	ITEM_DATA
8120051	為了強悍的小孩所製作的迷你史考特。成人也能夠使用。	ITEM_DATA
8120060	天下第一迷你史考特	ITEM_DATA
8120061	為了強悍的小孩所製作的迷你史考特。成人也能夠使用。	ITEM_DATA
8120070	天下第一迷你史考特	ITEM_DATA
8120071	為了強悍的小孩所製作的迷你史考特。成人也能夠使用。	ITEM_DATA
8120080	天下第一迷你史考特	ITEM_DATA
8120081	為了強悍的小孩所製作的迷你史考特。成人也能夠使用。	ITEM_DATA
8122510	天下第一迷你優勝者史考特	ITEM_DATA
8122511	為了超越強悍的小孩子所製作的迷你史考特。成人也能夠\n使用。	ITEM_DATA
8125010	天下第一超級優勝史考特	ITEM_DATA
8125011	為了理解強悍的極究的成人所製作的迷你史考特。孩童也\n能夠使用。	ITEM_DATA
8125020	天下第一究極優勝史考特	ITEM_DATA
8125021	為了理解強悍的極究的成人所製作的迷你史考特。孩童也\n能夠使用。	ITEM_DATA
8125030	天下第一超級優勝者史考特	ITEM_DATA
8125031	為了理解強悍的極究的成人所製作的迷你史考特。孩童也\n能夠使用。	ITEM_DATA
8125040	天下第一超級優勝者史考特	ITEM_DATA
8125041	為了理解強悍的極究的成人所製作的迷你史考特。孩童也\n能夠使用。	ITEM_DATA
8125050	天下第一超級優勝者史考特	ITEM_DATA
8125051	為了理解強悍的極究的成人所製作的迷你史考特。孩童也\n能夠使用。	ITEM_DATA
8130010	天下第一史考特晶片#01	ITEM_DATA
8130011	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130020	天下第一史考特晶片#02	ITEM_DATA
8130021	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130030	天下第一史考特晶片#03	ITEM_DATA
8130031	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130040	天下第一史考特晶片#04	ITEM_DATA
8130041	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130050	天下第一史考特晶片#05	ITEM_DATA
8130051	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130060	天下第一史考特晶片#06	ITEM_DATA
8130061	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130070	天下第一史考特晶片#07	ITEM_DATA
8130071	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130080	天下第一史考特晶片#08	ITEM_DATA
8130081	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130090	天下第一史考特晶片	ITEM_DATA
8130091	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130100	天下第一史考特晶片	ITEM_DATA
8130101	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130110	天下第一史考特晶片	ITEM_DATA
8130111	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130120	天下第一史考特晶片	ITEM_DATA
8130121	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130130	天下第一史考特晶片	ITEM_DATA
8130131	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130140	天下第一史考特晶片	ITEM_DATA
8130141	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130150	天下第一史考特晶片	ITEM_DATA
8130151	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130160	天下第一史考特晶片	ITEM_DATA
8130161	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130170	天下第一史考特晶片	ITEM_DATA
8130171	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130180	天下第一史考特晶片	ITEM_DATA
8130181	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130190	天下第一史考特晶片	ITEM_DATA
8130191	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130200	天下第一史考特晶片	ITEM_DATA
8130201	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130210	天下第一史考特晶片	ITEM_DATA
8130211	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130220	天下第一史考特晶片	ITEM_DATA
8130221	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130230	天下第一史考特晶片	ITEM_DATA
8130231	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130240	天下第一史考特晶片	ITEM_DATA
8130241	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130250	天下第一史考特晶片	ITEM_DATA
8130251	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130260	天下第一史考特晶片	ITEM_DATA
8130261	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130270	天下第一史考特晶片	ITEM_DATA
8130271	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130280	天下第一史考特晶片	ITEM_DATA
8130281	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130290	天下第一史考特晶片	ITEM_DATA
8130291	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130300	天下第一史考特晶片	ITEM_DATA
8130301	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130310	天下第一史考特晶片	ITEM_DATA
8130311	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130320	天下第一史考特晶片	ITEM_DATA
8130321	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130330	天下第一史考特晶片	ITEM_DATA
8130331	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130340	天下第一史考特晶片	ITEM_DATA
8130341	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130350	天下第一史考特晶片	ITEM_DATA
8130351	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130360	天下第一史考特晶片	ITEM_DATA
8130361	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130370	天下第一史考特晶片	ITEM_DATA
8130371	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130380	天下第一史考特晶片	ITEM_DATA
8130381	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130390	天下第一史考特晶片	ITEM_DATA
8130391	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130400	天下第一史考特晶片	ITEM_DATA
8130401	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130410	天下第一史考特晶片	ITEM_DATA
8130411	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130420	天下第一史考特晶片	ITEM_DATA
8130421	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130430	天下第一史考特晶片	ITEM_DATA
8130431	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130440	天下第一史考特晶片	ITEM_DATA
8130441	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130450	天下第一史考特晶片	ITEM_DATA
8130451	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130460	天下第一史考特晶片	ITEM_DATA
8130461	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130470	天下第一史考特晶片	ITEM_DATA
8130471	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130480	天下第一史考特晶片	ITEM_DATA
8130481	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130490	天下第一史考特晶片	ITEM_DATA
8130491	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130500	天下第一史考特晶片	ITEM_DATA
8130501	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130510	天下第一史考特晶片	ITEM_DATA
8130511	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130520	天下第一史考特晶片	ITEM_DATA
8130521	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130530	天下第一史考特晶片	ITEM_DATA
8130531	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130540	天下第一史考特晶片	ITEM_DATA
8130541	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130550	天下第一史考特晶片	ITEM_DATA
8130551	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130560	天下第一史考特晶片	ITEM_DATA
8130561	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130570	天下第一史考特晶片	ITEM_DATA
8130571	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130580	天下第一史考特晶片	ITEM_DATA
8130581	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130590	天下第一史考特晶片	ITEM_DATA
8130591	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130600	天下第一史考特晶片	ITEM_DATA
8130601	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130610	天下第一史考特晶片	ITEM_DATA
8130611	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130620	天下第一史考特晶片	ITEM_DATA
8130621	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130630	天下第一史考特晶片	ITEM_DATA
8130631	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130640	天下第一史考特晶片	ITEM_DATA
8130641	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130650	天下第一史考特晶片	ITEM_DATA
8130651	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130660	天下第一史考特晶片	ITEM_DATA
8130661	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130670	天下第一史考特晶片	ITEM_DATA
8130671	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130680	天下第一史考特晶片	ITEM_DATA
8130681	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130690	天下第一史考特晶片	ITEM_DATA
8130691	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130700	天下第一史考特晶片	ITEM_DATA
8130701	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130710	天下第一史考特晶片	ITEM_DATA
8130711	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130720	天下第一史考特晶片	ITEM_DATA
8130721	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130730	天下第一史考特晶片	ITEM_DATA
8130731	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130740	天下第一史考特晶片	ITEM_DATA
8130741	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130750	天下第一史考特晶片	ITEM_DATA
8130751	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130760	天下第一史考特晶片	ITEM_DATA
8130761	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130770	天下第一史考特晶片	ITEM_DATA
8130771	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130780	天下第一史考特晶片	ITEM_DATA
8130781	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130790	天下第一史考特晶片	ITEM_DATA
8130791	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8130800	天下第一史考特晶片	ITEM_DATA
8130801	給予強者的史考特晶片。感覺得到相當特別。	ITEM_DATA
8132510	特殊天下第一史考特晶片#01	ITEM_DATA
8132511	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8132520	特殊天下第一史考特晶片#02	ITEM_DATA
8132521	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8132530	特殊天下第一史考特晶片#03	ITEM_DATA
8132531	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8132540	特殊天下第一史考特晶片#04	ITEM_DATA
8132541	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8132550	特殊天下第一史考特晶片#05	ITEM_DATA
8132551	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8132560	特殊天下第一史考特晶片#06	ITEM_DATA
8132561	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8132570	特殊天下第一史考特晶片#07	ITEM_DATA
8132571	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8132580	特殊天下第一史考特晶片#08	ITEM_DATA
8132581	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8132590	特殊天下第一史考特晶片	ITEM_DATA
8132591	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8132600	特殊天下第一史考特晶片	ITEM_DATA
8132601	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135010	特殊天下第一史考特晶片	ITEM_DATA
8135011	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135020	特殊天下第一史考特晶片	ITEM_DATA
8135021	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135030	特殊天下第一史考特晶片	ITEM_DATA
8135031	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135040	特殊天下第一史考特晶片	ITEM_DATA
8135041	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135050	特殊天下第一史考特晶片	ITEM_DATA
8135051	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135060	特殊天下第一史考特晶片	ITEM_DATA
8135061	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135070	特殊天下第一史考特晶片	ITEM_DATA
8135071	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135080	特殊天下第一史考特晶片	ITEM_DATA
8135081	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135090	特殊天下第一史考特晶片	ITEM_DATA
8135091	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135100	特殊天下第一史考特晶片	ITEM_DATA
8135101	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135110	特殊天下第一史考特晶片	ITEM_DATA
8135111	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135120	特殊天下第一史考特晶片	ITEM_DATA
8135121	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135130	特殊天下第一史考特晶片	ITEM_DATA
8135131	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135140	特殊天下第一史考特晶片	ITEM_DATA
8135141	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135150	特殊天下第一史考特晶片	ITEM_DATA
8135151	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135160	特殊天下第一史考特晶片	ITEM_DATA
8135161	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135170	特殊天下第一史考特晶片	ITEM_DATA
8135171	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135180	特殊天下第一史考特晶片	ITEM_DATA
8135181	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135190	特殊天下第一史考特晶片	ITEM_DATA
8135191	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135200	特殊天下第一史考特晶片	ITEM_DATA
8135201	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135210	特殊天下第一史考特晶片	ITEM_DATA
8135211	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135220	特殊天下第一史考特晶片	ITEM_DATA
8135221	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135230	特殊天下第一史考特晶片	ITEM_DATA
8135231	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135240	特殊天下第一史考特晶片	ITEM_DATA
8135241	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135250	特殊天下第一史考特晶片	ITEM_DATA
8135251	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135260	特殊天下第一史考特晶片	ITEM_DATA
8135261	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135270	特殊天下第一史考特晶片	ITEM_DATA
8135271	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135280	特殊天下第一史考特晶片	ITEM_DATA
8135281	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135290	特殊天下第一史考特晶片	ITEM_DATA
8135291	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135300	特殊天下第一史考特晶片	ITEM_DATA
8135301	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135310	特殊天下第一史考特晶片	ITEM_DATA
8135311	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135320	特殊天下第一史考特晶片	ITEM_DATA
8135321	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135330	特殊天下第一史考特晶片	ITEM_DATA
8135331	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135340	特殊天下第一史考特晶片	ITEM_DATA
8135341	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135350	特殊天下第一史考特晶片	ITEM_DATA
8135351	如同名字一樣具有特殊功能的晶片。只有使用過的人可以\n知道。	ITEM_DATA
8135360	特殊天下第一史考特晶片	ITEM_DATA
